Title,MinWeight,MaxWeight,MinAge,MaxAge,Gender,StandardSquat,StandardBench,StandardDeadlift,StandardTotal,Active,Override,Affiliation,LiftType
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 94KG",85,94,75,79,M,125,82,145,350,1,"[""693"",""701"",""709"",""717"",""725"",""733"",""741"",""749""]",1,2
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 105KG",94,105,75,79,M,132,85,155,375,1,"[""694"",""702"",""710"",""718"",""726"",""734"",""742"",""750""]",1,2
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 120KG",105,120,75,79,M,142,90,160,400,1,"[""695"",""703"",""711"",""719"",""727"",""735"",""743"",""751""]",1,2
"Male 3 Lift Equipped Masters 8 (75 – 79 years) 120+KG",120,500,75,79,M,152,95,165,420,1,"[""696"",""704"",""712"",""720"",""728"",""736"",""744"",""752""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 62KG",1,62,80,200,M,80,50,95,225,1,"[""689"",""697"",""705"",""713"",""721"",""729"",""737"",""745"",""753""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 69KG",62,69,80,200,M,85,55,100,240,1,"[""690"",""698"",""706"",""714"",""722"",""730"",""738"",""746"",""754""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 77KG",69,77,80,200,M,90,60,105,255,1,"[""691"",""699"",""707"",""715"",""723"",""731"",""739"",""747"",""755""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 85KG",77,85,80,200,M,95,65,110,270,1,"[""692"",""700"",""708"",""716"",""724"",""732"",""740"",""748"",""756""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 94KG",85,94,80,200,M,102,70,125,295,1,"[""693"",""701"",""709"",""717"",""725"",""733"",""741"",""749"",""757""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 105KG",94,105,80,200,M,115,75,135,320,1,"[""694"",""702"",""710"",""718"",""726"",""734"",""742"",""750"",""758""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 120KG",105,120,80,200,M,120,80,145,345,1,"[""695"",""703"",""711"",""719"",""727"",""735"",""743"",""751"",""759""]",1,2
"Male 3 Lift Equipped Masters 9 (80+ years) 120+KG",120,500,80,200,M,130,85,155,375,1,"[""696"",""704"",""712"",""720"",""728"",""736"",""744"",""752"",""760""]",1,2
